Labelled Tweet,,,,,
,,,,,
ID,Timestamp,Tweet,Keluhan,Bukan Keluhan/Respon,Dinas
6.82E+17,"30 Des 2015, 05:36:06 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg URC PJU, perbaikan lampu PJU jl Buah Batu https://t.co/msN1B4iWsJ",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 05:36:21 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 30/12 URC Bojonagara, lanjutan perbaikan jl Gegerkalong Hilir (1) https:…",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 05:36:30 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 30/12 URC Bojonagara, perbaikan jl Cipedes Atas https://t.co/QoDZlg0cXB",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 05:36:34 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 30/12 URC Bojonagara, pengerukan saluran jl Abdul Rivai https://t.co/4wR…",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 05:36:41 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 30/12 URC Bojonagara,lanjutn pemasangan ubin andesit jl Cihampelas https…",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 05:36:44 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 30/12 URC Bojonagara, pengangkutan rumput jl Sukawarna Baru https://t.co…",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 05:36:48 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 30/12 URC Bojonagara, pengangkutan sendimen jl Abdul Rivai https://t.co/…",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 05:36:52 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 30/12 URC Gedebage, lanjutan perbaikan jl Gedebage Selatan https://t.co/…",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 05:37:21 PM",Banjir sebetis di jalan merkuri raya depan MD guest house @dbmpkotabdg,Ya,,Dinas Tata Ruang dan Ciptakarya
6.82E+17,"30 Des 2015, 05:38:33 PM",@ridwankamil @Satpolppbdg kang d skitar jln abdulrahman saleh seueur pdg kaki lima jualan di trotoar..naha ayeuna mah tos d legalkeun?,Ya,,Lain-Lain
6.82E+17,"30 Des 2015, 05:40:16 PM",@dbmpkotabdg @Satpolppbdg @ridwankamil Dolarindo itu apa ya ?harus ada di penunjuk jalan ? https://t.co/JjAybmk8L1,,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 05:42:34 PM","RT @ridwankamil: Gimana @bungfey , air sdh mengalir?  kemarin sy sdh rapatkan agar @pdamtirtawening perbaikin pelayanan. https://t.co/K26JE…",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 05:43:03 PM","RT @ridwankamil: Gimana @bungfey , air sdh mengalir?  kemarin sy sdh rapatkan agar @pdamtirtawening perbaikin pelayanan. https://t.co/K26JE…",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 05:46:32 PM","RT @infobdg: via @eka_harijanto: Ini yang hambat di Veteran, parkir dua jajar. Ayo dong bereskan. Cc: @Satpolppbdg https://t.co/phQ6fulSPV",Ya,,Dinas Perhubungan
6.82E+17,"30 Des 2015, 05:48:26 PM",Warga luar kota Bandung juga merasa seneng ko pak wali kalo main ke Kota Bandung ?? https://t.co/CPAD3K5vbc,,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 05:50:16 PM","RT @infobdg: via @eka_harijanto: Ini yang hambat di Veteran, parkir dua jajar. Ayo dong bereskan. Cc: @Satpolppbdg https://t.co/phQ6fulSPV",Ya,,Dinas Perhubungan
6.82E+17,"30 Des 2015, 05:54:23 PM",RT @Satpolppbdg: @ridwankamil  tindaklanjut pengaduan tarif parkir di lokasi &amp; pemanggilan supervisor di mako cc @EfiRespati1 https://t.co/…,,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 05:56:20 PM","RT @infobdg: via @eka_harijanto: Ini yang hambat di Veteran, parkir dua jajar. Ayo dong bereskan. Cc: @Satpolppbdg https://t.co/phQ6fulSPV",Ya,,Dinas Perhubungan
6.82E+17,"30 Des 2015, 06:01:00 PM","Jln sebrang rmh makan bancakan bnyk mobil yg parkir liar, kendaraan yg lewat hny 1 bs jalur.tlg ditindak lanjut.@ridwankamil @Satpolppbdg",Ya,,Dinas Perhubungan
6.82E+17,"30 Des 2015, 06:03:18 PM","RT @ridwankamil: Gimana @bungfey , air sdh mengalir?  kemarin sy sdh rapatkan agar @pdamtirtawening perbaikin pelayanan. https://t.co/K26JE…",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 06:04:36 PM",RT @eka_harijanto: Mana bisa bahagia kl lihat yg parkir spt ini @PRFMnews @infobdg @IWGinting @dbmpkotabdg @relawan_bdg @se_bdg https://t.c…,Ya,,Dinas Perhubungan
6.82E+17,"30 Des 2015, 06:11:00 PM","@ridwankamil. Pak banyak pohon tuntih, karena yg ditrotoar itu diplester semua sampai batang pohon. Akar tdk bisa saat air maupun bernapas",Ya,,Lain-Lain
6.82E+17,"30 Des 2015, 06:21:48 PM",RT @Satpolppbdg: @ridwankamil  tindaklanjut pengaduan tarif parkir di lokasi &amp; pemanggilan supervisor di mako cc @EfiRespati1 https://t.co/…,,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 06:29:14 PM",@AtelierSetyadi @ridwankamil masa? U/ pohon yg lebay itu air hujan debitnya sedikit yg masuk kedalam tanah.,,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 06:37:48 PM",RT @Satpolppbdg: @ridwankamil  tindaklanjut pengaduan tarif parkir di lokasi &amp; pemanggilan supervisor di mako cc @EfiRespati1 https://t.co/…,,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 06:42:04 PM","@ridwankamil pa agkt gd.bage elang knp sllu mgkl di jln rmh skt, memang rutenya smpai mana? Barusan terjadi kecelakaan krn angkt parkir liar",Ya,,Dinas Perhubungan
6.82E+17,"30 Des 2015, 06:45:17 PM",RT @Satpolppbdg: @ridwankamil  tindaklanjut pengaduan tarif parkir di lokasi &amp; pemanggilan supervisor di mako cc @EfiRespati1 https://t.co/…,,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 06:51:23 PM","RT @infobdg: via @eka_harijanto: Ini yang hambat di Veteran, parkir dua jajar. Ayo dong bereskan. Cc: @Satpolppbdg https://t.co/phQ6fulSPV",Ya,,Dinas Perhubungan
6.82E+17,"30 Des 2015, 06:51:29 PM","@diskamtam pohon tumbang ke jalan dpn lotte mart soetta(rs al islam), kondisi gelap membahayakan @ridwankamil",Ya,,Dinas Pemakaman dan Pertamanan
6.82E+17,"30 Des 2015, 07:08:02 PM",Cc @ridwankamil RT @monyetbesar: masih keukeuh dengan Index of Happiness.  masih keukeuh bangun taman karena dipuja.  bebas banjirnya kapan?,Ya,,Dinas Tata Ruang dan Ciptakarya
6.82E+17,"30 Des 2015, 07:13:32 PM",@PRFMnews  @ridwankamil @dbmpkotabdg  info ada pohon tumbang di jln by pass depan  lotte mart ini tumbangan k jln jalur cepat arah gede bage,Ya,,Dinas Pemakaman dan Pertamanan
6.82E+17,"30 Des 2015, 07:13:56 PM",Seremmm ternyata belum benar2 aman. pak @ridwankamil klo jam malam masih diberlakukan ga siy. Hati2 warga Bandung https://t.co/QQWCXFIux3,,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 07:15:59 PM",19.13: RT @Adinda767: Pohon tumbang di jln by pass depan  lotte mart ini tumbangan k jln jalur cepat arah Gede bage cc: @diskamtam,Ya,,Dinas Pemakaman dan Pertamanan
6.82E+17,"30 Des 2015, 07:20:39 PM",RT @Adinda767: @PRFMnews  @ridwankamil @dbmpkotabdg  info ada pohon tumbang di jln by pass depan  lotte mart ini tumbangan k jln jalur cepa…,Ya,,Dinas Pemakaman dan Pertamanan
6.82E+17,"30 Des 2015, 07:24:44 PM",#UpdateNews RT @Adinda767: Pohon tumbang di jln by pass depan  lotte mart ini tumbangan k jln jalur cepat arah Gede bage cc: @diskamtam,Ya,,Dinas Pemakaman dan Pertamanan
6.82E+17,"30 Des 2015, 07:24:52 PM",@infobdg @dbmpkotabdg min..mnta info lalin dari pasteur menuju lembang via dago kl mlm minggu sktr jam 22 atw 23 msh macet ga..hatur nuhun,,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 07:28:40 PM","RT @Njahri_: @diskamtam pohon tumbang ke jalan dpn lotte mart soetta(rs al islam), kondisi gelap membahayakan @ridwankamil",Ya,,Dinas Pemakaman dan Pertamanan
6.82E+17,"30 Des 2015, 07:31:14 PM","Kmrn smping tegalega ada jualan laser neon hijau yg disorotin rndah k langit,kena lintasan jl raya. Jualannya jg d trotoar @Satpolppbdg",Ya,,Lain-Lain
6.82E+17,"30 Des 2015, 07:33:09 PM",Trotoar depan bekas gd supermarket alfa di jl soetta (dkt per4an kopo) penuh sampah &amp;gundukan tanah sampe ke bahu jalan @dbmpkotabdg,Ya,,Dinas Bina Marga dan Pengairan
6.82E+17,"30 Des 2015, 07:34:35 PM",RT @Satpolppbdg: @ridwankamil  tindaklanjut pengaduan tarif parkir di lokasi &amp; pemanggilan supervisor di mako cc @EfiRespati1 https://t.co/…,,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 07:38:03 PM",RT @eka_harijanto: Mana bisa bahagia kl lihat yg parkir spt ini @PRFMnews @infobdg @IWGinting @dbmpkotabdg @relawan_bdg @se_bdg https://t.c…,Ya,,Dinas Perhubungan
6.82E+17,"30 Des 2015, 07:41:47 PM","@dbmpkotabdg tanah bks bangunan kios yg dibongkar u/ pelebaran jln buat flyover. Gundukan tanahnya byk, nyampur sm sampah &amp; material bngunan",Ya,,Dinas Bina Marga dan Pengairan
6.82E+17,"30 Des 2015, 07:50:32 PM","Kang @ridwankamil abdi kcwa pisan k pelyanan @pdamtirtawening,daerah bumi jl.soma kircon tos 1bln teu aya cai,laporan brkli tdk dtanggapi""",Ya,,Dinas Bina Marga dan Pengairan
6.82E+17,"30 Des 2015, 07:55:32 PM",Kang @ridwankamil ada beberapa oknum @pdamtirtawening menawarkan solusi biar air ngalir k jl.soma tp dgn mematok hrg 1.2 - 1.5jt/rmh,Ya,,Dinas Bina Marga dan Pengairan
6.82E+17,"30 Des 2015, 07:58:32 PM",@ridwankamil biar g kejauhan jd awalnya pke kereta dlu nah dri stasion bandung pke sepedah ke kntornya. Tp g bsa gening bwa spdh ke kereta.,,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 08:13:44 PM","@Kemdikbud_RI ngadu kemana dan akan direspon gimana kalo guru,pegawai @disdik_bandung nya jauh dr budi pekerti baik ?Itu.Kalo ga ada..??",Ya,,pendidikan
6.82E+17,"30 Des 2015, 08:30:19 PM",RT @se_bdg: Mantabs??RT @bdgstarlight: Penindakan parkir di atas Trotoar Jl.RE.Martadinata @ridwankamil @herlanisanusi @IWGinting https://t.…,,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 08:31:18 PM",Pa wali @ridwankamil  mau tanya kalo di kota bandung yg namanya PT(perseroan terbatas) itu gajih nya harus sudah UMR atau Engga.,,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 08:34:38 PM",Di Bdg orang begitu mudah bikin cafe &amp; resto dimana saja &amp; tanpa lahan parkir @PRFMnews @se_bdg @Satpolppbdg @dishub_kotabdg @ridwankamil,Ya,,Dinas Tata Ruang dan Ciptakarya
6.82E+17,"30 Des 2015, 08:37:52 PM",Di Jl.Burangrang banyak resto/tempat makan yg tidak miliki lahan parkir. Silakan cek @dishub_kotabdg @PRFMnews @ridwankamil @Satpolppbdg,Ya,,Dinas Tata Ruang dan Ciptakarya
6.82E+17,"30 Des 2015, 08:40:38 PM","Kang @ridwankamil Persembahan buat BDG tercinta, kalo diizinkan pngn masukin karakter akang + implemen d taman lain https://t.co/KvubV7IEPp",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 08:42:26 PM","@ridwankamil versi awal baru di taman balkot, di 2 spot itu, aplikasi udah ada di play store, baru buat android. Keyword: COLENAK. :)",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 08:43:06 PM",@ridwankamil jgn lupa kasih CCTV pak..biar yg bandel2 bisa ditindak,,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 08:44:02 PM",RT @didadjuanda: Di Jl.Burangrang banyak resto/tempat makan yg tidak miliki lahan parkir. Silakan cek @dishub_kotabdg @PRFMnews @ridwankami…,Ya,,Dinas Tata Ruang dan Ciptakarya
6.82E+17,"30 Des 2015, 08:44:15 PM",@ridwankamil @infobandung lewat Rs Limijati di depannya banyak angkot Dago ngetem..bahkan seperti parkir..emang terminalnya disitu?,Ya,,Dinas Perhubungan
6.82E+17,"30 Des 2015, 08:44:25 PM",RT @didadjuanda: Di Bdg orang begitu mudah bikin cafe &amp; resto dimana saja &amp; tanpa lahan parkir @PRFMnews @se_bdg @Satpolppbdg @dishub_kotab…,Ya,,Dinas Tata Ruang dan Ciptakarya
6.82E+17,"30 Des 2015, 08:45:28 PM","Masuk dr barat semrawutnya di Padalarang, Cimareme &amp; Cimahi. Dr utara macetnya di Setiabudi @PRFMnews @aheryawan @ridwankamil @se_bdg",Ya,,Dinas Perhubungan
6.82E+17,"30 Des 2015, 08:47:47 PM",Kang @ridwankamil pami tos kieu kumaha tindakanna? saya jadi korban begal di pertigaan purnawarman - wastu kencana https://t.co/c2wYM7nQW2,Ya,,Dinas Sosial
6.82E+17,"30 Des 2015, 08:47:57 PM",RT @didadjuanda: Di Bdg orang begitu mudah bikin cafe &amp; resto dimana saja &amp; tanpa lahan parkir @PRFMnews @se_bdg @Satpolppbdg @dishub_kotab…,Ya,,Dinas Tata Ruang dan Ciptakarya
6.82E+17,"30 Des 2015, 08:52:45 PM",RT @didadjuanda: Di Jl.Burangrang banyak resto/tempat makan yg tidak miliki lahan parkir. Silakan cek @dishub_kotabdg @PRFMnews @ridwankami…,Ya,,Dinas Tata Ruang dan Ciptakarya
6.82E+17,"30 Des 2015, 08:55:26 PM","@Satpolppbdg pa yg deket pasar baru jl abc,bancey tolong tertibkan tukang parkir !masa 15rbu harga karcis 2rb?pengamen yg maksa di a afrika",Ya,,Dinas Perhubungan
6.82E+17,"30 Des 2015, 08:59:00 PM",@ridwankamil @pdamtirtawening di daerah kami juga sama pak..Panghegar cipadung kulon..tiap hari harus patungan beli dari mobil tengki...,Ya,,Dinas Bina Marga dan Pengairan
6.82E+17,"30 Des 2015, 08:59:47 PM",RT @se_bdg: Mantabs??RT @bdgstarlight: Penindakan parkir di atas Trotoar Jl.RE.Martadinata @ridwankamil @herlanisanusi @IWGinting https://t.…,,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:01:47 PM","RT @ridwankamil: Gimana @bungfey , air sdh mengalir?  kemarin sy sdh rapatkan agar @pdamtirtawening perbaikin pelayanan. https://t.co/K26JE…",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:03:16 PM",RT @Satpolppbdg: @ridwankamil  tindaklanjut pengaduan tarif parkir di lokasi &amp; pemanggilan supervisor di mako cc @EfiRespati1 https://t.co/…,,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:03:38 PM",RT @bdgstarlight: Penindakan parkir di atas Trotoar https://t.co/0R9LOqB7NT.Martadinata @ridwankamil @OdedMD @yossiirianto https://t.co/83t…,,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:17:01 PM","menurut sy itu bkn solusi p@Uhe212 krn ktk p@ridwankamil rapat dgn @pdamtirtawening,air pdam ngocor deras,jd tdk ada mslh dgn pipa.@bungfey",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:19:28 PM",@infobdg @ridwankamil pertahankan piala adipura dengan tidak membuang sampah sembarangan. Tetap pada pendirian soméah hadé ka sémah,,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:20:57 PM",RT @AlfinsyahFF: @infobdg @ridwankamil pertahankan piala adipura dengan tidak membuang sampah sembarangan. Tetap pada pendirian soméah hadé…,,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:21:46 PM",RT @AlfinsyahFF: @infobdg @ridwankamil pertahankan piala adipura dengan tidak membuang sampah sembarangan. Tetap pada pendirian soméah hadé…,,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:21:58 PM","Tahun 2016, kalo hari libur pengennya gak macet.. gak ada suara klakson lagi, dab jalanan gak penuh sama olat B lagi https://t.co/DqWkgqD2nX",Ya,,Dinas Perhubungan
6.82E+17,"30 Des 2015, 09:22:07 PM",@infobdg @ridwankamil cuma mau jalan kaki di trotoar dengan tenang tanpa diklaksonin sama motor gila!,Ya,,Dinas Perhubungan
6.82E+17,"30 Des 2015, 09:22:12 PM","@infobdg @ridwankamil lebih edukasi lg warga yg suka rusak fasilitas umum, vandalism, atau sweeping Mobil luar kota.",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:22:32 PM",RT @AlfinsyahFF: @infobdg @ridwankamil pertahankan piala adipura dengan tidak membuang sampah sembarangan. Tetap pada pendirian soméah hadé…,,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:23:07 PM",RT @reni_okta: @infobdg @ridwankamil cuma mau jalan kaki di trotoar dengan tenang tanpa diklaksonin sama motor gila!,Ya,,Dinas Perhubungan
6.82E+17,"30 Des 2015, 09:25:22 PM",RT @reni_okta: @infobdg @ridwankamil cuma mau jalan kaki di trotoar dengan tenang tanpa diklaksonin sama motor gila!,Ya,,Dinas Perhubungan
6.82E+17,"30 Des 2015, 09:25:41 PM","@infobdg @ridwankamil nyaman jalan di trotoar (ga nyungsep masuk warung nasgor atau pecel lele), nyaman naik kendaraan umum",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:26:06 PM","@infobdg @ridwankamil lebih edukasi lg warga yg suka rusak fasilitas umum, vandalism, atau sweeping Mobil luar... https://t.co/sC4Q2VnsiC",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:27:12 PM","@infobdg @ridwankamil macetnya tidak ada lagi.. Angkutan umum lebih tertata lagi.. Lampu merah, berubah jadi 10 detik aja.",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:27:13 PM","RT @runee1411: @infobdg @ridwankamil nyaman jalan di trotoar (ga nyungsep masuk warung nasgor atau pecel lele), nyaman naik kendaraan umum",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:27:20 PM","RT @pngstidiana: @infobdg @ridwankamil angkot ga nyumpelin jalan. Jalannya yang rapih ga srobot""an penumpang seenaknya rejeki kan udah ada…""",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:30:20 PM","RT @runee1411: @infobdg @ridwankamil nyaman jalan di trotoar (ga nyungsep masuk warung nasgor atau pecel lele), nyaman naik kendaraan umum",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:31:14 PM",Ga ada macet macetan lagi yaa pak @infobdg: Di tahun 2016,,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:31:26 PM","@infobdg bandung bebas macet, bebas banjir dan bebas geng mtor yg kriminal cc: @ridwankamil",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:31:31 PM","RT @runee1411: @infobdg @ridwankamil nyaman jalan di trotoar (ga nyungsep masuk warung nasgor atau pecel lele), nyaman naik kendaraan umum",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:31:52 PM","RT @runee1411: @infobdg @ridwankamil nyaman jalan di trotoar (ga nyungsep masuk warung nasgor atau pecel lele), nyaman naik kendaraan umum",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:32:17 PM","@infobdg @ridwankamil bwt angkot cicaheum-ciroyom klo udah deal ke IP jgn diturunin di RSHS,jgn nyupir angkot klo tkt macet",Ya,,Dinas Perhubungan
6.82E+17,"30 Des 2015, 09:32:26 PM","@ridwankamil kang lampu jalan (fasilitas publik) sepanjang jln juanda, kkhus ny d depan dinas peternakan pemprov mati. #mencobaPeduli",Ya,,Dinas Tata Ruang dan Ciptakarya
6.82E+17,"30 Des 2015, 09:33:02 PM","@infobdg Bandung makin tersenyum ???? @ridwankamil Bandung makin banyak jalur sepeda ?? na,kurangi macet Bdg,jalan kaki ?? sepeda ?? angkot enjoy",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:33:21 PM","RT @runee1411: @infobdg @ridwankamil nyaman jalan di trotoar (ga nyungsep masuk warung nasgor atau pecel lele), nyaman naik kendaraan umum",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:34:53 PM","21:24: Di Braga Pendek dsk Banyak Pengamen dan sangat mengganggu sekali, mohon ditertibkan saja |  (P. Abdul) cc: @Satpolppbdg @ridwankamil",Ya,,Lain-Lain
6.82E+17,"30 Des 2015, 09:35:02 PM","@infobdg @ridwankamil berantas vandalisme, tindak parkir liar + angkot yang ngetem sembarangan, bebas banjir, dan perbaiki jalan berlubang",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:35:10 PM",@infobdg @ridwankamil nyaman naik kendaraan umum dan jalan bebas dari kemacetan yang kian parah.,,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:35:46 PM","RT @Panjijiw: @infobdg Bandung makin tersenyum ???? @ridwankamil Bandung makin banyak jalur sepeda ?? na,kurangi macet Bdg,jalan kaki ?? sepeda…",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:36:07 PM","@infobdg @ridwankamil pembenahan sistem perparkiran, transportasi publik yg sudah ada (angkot &amp; bus damri), rekayasa lalu lintas.",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:36:31 PM","RT @ary_is_mail: @infobdg @ridwankamil pembenahan sistem perparkiran, transportasi publik yg sudah ada (angkot &amp; bus damri), rekayasa lalu …",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:36:59 PM",@infobdg @ridwankamil ga jomlo trus klu jln ditrotoar teu nglehan kunu pake motor teu aya nu buang sampah seuenaknya jol leos watados,,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:37:38 PM","RT @kaniaastidewi: @infobdg bandung bebas macet, bebas banjir dan bebas geng mtor yg kriminal cc: @ridwankamil",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:37:59 PM","@infobdg @ridwankamil semoga kesadaran tdk buang sampah sembarangan,khususnya di desa2 yg msh minim tempat sampah,bisa lebih ditingkatkan lg",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:38:21 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 30/12 URC Cibeunying, perbaikan jl Ahmad Yani/Kosambi https://t.co/MElKA…",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:39:09 PM","@infobdg @ridwankamil Bandung makin hareudang, kurangi kendaraan bermotor, perluas lingkungan hijau, sediakan tmpt sampah stiap penjuru kota",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:39:29 PM","RT @Panjijiw: @infobdg Bandung makin tersenyum ???? @ridwankamil Bandung makin banyak jalur sepeda ?? na,kurangi macet Bdg,jalan kaki ?? sepeda…",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:39:45 PM","RT @Panjijiw: @infobdg Bandung makin tersenyum ???? @ridwankamil Bandung makin banyak jalur sepeda ?? na,kurangi macet Bdg,jalan kaki ?? sepeda…",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:44:17 PM",@infobdg @ridwankamil tolong ya pak didaerah siliwangi depan taman cikapundung siagakan polisi min dri jam 21.00-24.00 :'( ga aman soalnya.,Ya,,Lain-Lain
6.82E+17,"30 Des 2015, 09:44:59 PM",Pak @ridwankamil klo ak jalan smbil bawa sepeda di pedestrian boleh ga ?,,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:45:20 PM","@infobdg @ridwankamil semoga 2016 bandung jauh dari anak funk di stasion dan pinggir"" jalan ",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:46:00 PM",semoga di th 2016 angkot ga sembarangan terus kalo berenti sama lebih nyopan kalo ngomong @infobdg @ridwankamil ????????????,,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:46:36 PM","RT @kaniaastidewi: @infobdg bandung bebas macet, bebas banjir dan bebas geng mtor yg kriminal cc: @ridwankamil",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:47:01 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 30/12 URC Cibeunying, perbaikan jl Ahmad Yani/Kosambi https://t.co/MElKA…",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:47:50 PM","RT @pngstidiana: @infobdg @ridwankamil angkot ga nyumpelin jalan. Jalannya yang rapih ga srobot""an penumpang seenaknya rejeki kan udah ada…""",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:48:00 PM",RT @eddoot: semoga di th 2016 angkot ga sembarangan terus kalo berenti sama lebih nyopan kalo ngomong @infobdg @ridwankamil ????????????,,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:50:10 PM","@infobdg smoga jl.sukajadi trbebas dr pnjual makanan lesehan, ga ad ruang bwt pjalan kaki pa @ridwankamil..jln dbwh trotoar dipke parkiran",Ya,,Lain-Lain
6.82E+17,"30 Des 2015, 09:51:28 PM","RT @kaniaastidewi: @infobdg bandung bebas macet, bebas banjir dan bebas geng mtor yg kriminal cc: @ridwankamil",,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:52:11 PM",@infobdg @ridwankamil smg dithn 2016 mobil plat B berkurang &amp; para wisatawan domestik yg dtg ke Bdg menggunakan kendaraan umum yg tersedia.,,Ya,bukan keluhan
6.82E+17,"30 Des 2015, 09:53:52 PM","@infobdg resolusi saya BUANG SAMPAH PADA TEMPATNYA"". Tingkatkan kesadaran diri Bismillah",,Ya,bukan keluhan
