Labelled Tweet,,,,,,,,
,,,,,,,,
ID,Timestamp,Tweet,Keluhan,Bukan Keluhan/Respon,Topik Umum,Topik Spesifik,Lokasi,Waktu 
6.91E+17,"24 Jan 2016, 05:14:47 PM",@Satpolppbdg @ridwankamil ada orang dengan masalah kejiwaa di sekitaran jalan jurang. https://t.co/g65eU985Ql,Ya,,kesehatan,orang gila,Dayangsumbi Tamansari ,-
6.91E+17,"24 Jan 2016, 05:15:04 PM",RT @Satpolppbdg: Patroli hari ini menyisir sktr Pasteur &amp; menemukan pangkalan manusia silver. Masih mau ngasih juga? cc @ridwankamil https:É,,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 05:15:46 PM",RT @candyjkt: @ridwankamil kereta cepat kok malah banyak perhentian? Lingkungan n pertanian bgmana kalau malah dijadikan kota properti? MenÉ,,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 05:19:02 PM",RT @Satpolppbdg: Patroli hari ini menyisir sktr Pasteur &amp; menemukan pangkalan manusia silver. Masih mau ngasih juga? cc @ridwankamil https:É,,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 05:53:41 PM",@ridwankamil Mantaappp kang????????mudah2an akang tetap konsisten menata Kota Bandung &amp; bukan manusia silver saja. Di per4an bersama byk shemale,,Ya,bukan keluhan,bukan keluhan,sekitar taman baru ,-
6.91E+17,"24 Jan 2016, 05:59:08 PM",RT @infobdg: #suaraBDG via @TanpaNam48: masa udh ada tanda S masih parkir sembarangan? (Depan BI) cc: @dishub_kotabdg @IWGinting https://t.É,Ya,,perhubungan,parkir sembarangan,Jalan Flores No. 8 RT 02/05 Kel. Citarum Kec. Bandung Wetan,-
6.91E+17,"24 Jan 2016, 05:59:15 PM",RT @PRFMnews: 09.43 RT @TanpaNam48 @ridwankamil kang masa udh ada tanda S masih parkir sembarangan? (Depan BI)  cc @dishub_kotabdg https://É,Ya,,perhubungan,parkir sembarangan,Jalan Leuwipanjang,-
6.91E+17,"24 Jan 2016, 06:05:28 PM",RT @Satpolppbdg: Patroli hari ini menyisir sktr Pasteur &amp; menemukan pangkalan manusia silver. Masih mau ngasih juga? cc @ridwankamil https:É,,Ya,bukan keluhan,bukan keluhan,angkot Caheum Ledeng,-
6.91E+17,"24 Jan 2016, 06:06:30 PM","RT @Satpolppbdg: Tega kah buang sampah di tempat2 ini? Biasakan ngota"" dgn ga buang sampah sembarangan cc @ridwankamil @PRFMnews https://tÉ""",,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 06:06:43 PM",RT @Satpolppbdg: Patroli hari ini menyisir sktr Pasteur &amp; menemukan pangkalan manusia silver. Masih mau ngasih juga? cc @ridwankamil https:É,,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 06:12:53 PM",hati pencopet d angkot antapani ciroyom,Ya,,kriminalitas,copet,Jalan Warung Jambu ,-
6.91E+17,"24 Jan 2016, 06:16:03 PM",RT @Satpolppbdg: Patroli hari ini menyisir sktr Pasteur &amp; menemukan pangkalan manusia silver. Masih mau ngasih juga? cc @ridwankamil https:É,,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 06:16:24 PM",@ridwankamil @Satpolppbdg yg di setopan pasir koja juga tolong di tertibkan banyak pengamen yg maksa klo ga di kasih suka mukul kaca mobil..,Ya,,k3 (ketertiban; kebersihan; keindahan),pengamen,-,-
6.91E+17,"24 Jan 2016, 06:23:30 PM",RT @Satpolppbdg: Patroli hari ini menyisir sktr Pasteur &amp; menemukan pangkalan manusia silver. Masih mau ngasih juga? cc @ridwankamil https:É,,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 06:25:50 PM",hati pengguna angkot antapani ciroyom,Ya,,kriminalitas,copet,-,-
6.91E+17,"24 Jan 2016, 06:26:21 PM",@ridwankamil @Satpolppbdg @yossiirianto @se_bdg @PemkotBandung @OdedMD @PRFMnews @DiskominfoBdg aduh pa ngelem na di adukeun jeung komik.,,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 06:26:58 PM",RT @PRFMnews: Ented | 13.05  Benarkah untuk disumbangkan kepada anak yatim piatu? cc @Dinsos_BDG @Satpolppbdg https://t.co/twce3oVLp1,,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 06:29:56 PM",RT @Satpolppbdg: Patroli hari ini menyisir sktr Pasteur &amp; menemukan pangkalan manusia silver. Masih mau ngasih juga? cc @ridwankamil https:É,,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 06:45:00 PM",@ridwankamil @dishub_kotabdg Mohon ditertibkan Angkot yg ngetem di Jl. Garuda depan PLN Bdg Barat. Knapa ngak di TILANG? Kan sdh ada tanda,Ya,,perhubungan,angkutan umum ugal - ugalan / ngetem,-,-
6.91E+17,"24 Jan 2016, 06:59:18 PM","Di Jabar, sepertinya baru @ridwankamil dan @DediMulyadi71 KaDa yg punya akun twitter l dan bandingkan kemajuan 2 daerah itu dg yg lainnya",,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 06:59:23 PM","@nendyAKAmacho @ridwankamil ditambihan panginten pak, mobil petugas boleh parkir di trotoar.",Ya,,perhubungan,parkir sembarangan,perempatan Karapitan-Cikawao ,satu minggu 
6.91E+17,"24 Jan 2016, 07:02:54 PM",RT @Satpolppbdg: Patroli hari ini menyisir sktr Pasteur &amp; menemukan pangkalan manusia silver. Masih mau ngasih juga? cc @ridwankamil https:É,,Ya,bukan keluhan,bukan keluhan,Jalan Asia Afrika,-
6.91E+17,"24 Jan 2016, 08:09:00 PM",RT @Satpolppbdg: Patroli hari ini menyisir sktr Pasteur &amp; menemukan pangkalan manusia silver. Masih mau ngasih juga? cc @ridwankamil https:É,,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 08:09:17 PM",Tah pak tah dilarang parkir di jalan jadi di trotoar. @ridwankamil https://t.co/Ahp3D7Tnxj,Ya,,perhubungan,parkir sembarangan,-,-
6.91E+17,"24 Jan 2016, 08:16:52 PM",RT @Satpolppbdg: Patroli hari ini menyisir sktr Pasteur &amp; menemukan pangkalan manusia silver. Masih mau ngasih juga? cc @ridwankamil https:É,,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 08:31:55 PM","@ridwankamil pa ieu aya informasi forum tempat mesum/prostitusi d bdg mohon segera dicek dan dipelajari, ternyata bdg bnyk pisan tempat kitu",Ya,,k3 (ketertiban; kebersihan; keindahan),tempat mesum,Jalan PSM ,-
6.91E+17,"24 Jan 2016, 08:35:47 PM",RT @Satpolppbdg: Patroli hari ini menyisir sktr Pasteur &amp; menemukan pangkalan manusia silver. Masih mau ngasih juga? cc @ridwankamil https:É,,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 08:42:11 PM","Boss, ini foto masih ada lho di instagram, kalo ga salah hastag tmcpoldametro / polisiselalubenar RT @ridwankamil @exrul",,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 09:21:25 PM","@pdamtirtawening @ridwankamil perum arcamanik endah pdam ga ngocor 15 hari tagihan ttp sama, ngocor bening cmn bbrp hr,skr sejernih comberan",Ya,,pengelolaan air & sumber daya alam,air tidak mengalir,-,-
6.91E+17,"24 Jan 2016, 09:32:55 PM",@dbmpkotabdg @ridwankamil .alhamdulilah pju jl jamika tos nyala deui sanaos nembe sabelah ... Jl. Jamika nu bade ka pagarsihna masih pareum,Ya,,infrastruktur,lampu penerangan jalan umum,Jalan Rajawali Timur,-
6.91E+17,"24 Jan 2016, 09:42:47 PM","@exrul @ridwankamil tilang harusnya kalo gak ditilang minta uangnya ke polisi, polisi lain juga suka minta uang ke kita kita !!!",,Ya,bukan keluhan,bukan keluhan,Jalan Gedebage Selatan ,-
6.91E+17,"24 Jan 2016, 09:52:48 PM",@ridwankamil jam sgini aktifitas sumarecon/Wika tetap berjalan diadipura diperbokehkan?? @PRFMnews @info_bdg kalo bth fotonya siap,,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 09:54:31 PM","Masih banyak pengunjung kampungan"" yg buang sampah sembarangan di kota Bandung #gps cc @ridwankamil @DiskominfoBdg https://t.co/tp9bLduK0N""",Ya,,k3 (ketertiban; kebersihan; keindahan),buang sampah sembarangan,-,-
6.91E+17,"24 Jan 2016, 09:55:09 PM","RT @JejakAnnas: Di Jabar, sepertinya baru @ridwankamil dan @DediMulyadi71 KaDa yg punya akun twitter l dan bandingkan kemajuan 2 daerah ituÉ",,Ya,bukan keluhan,bukan keluhan,Jalan Cibaduyut Raya,-
6.91E+17,"24 Jan 2016, 09:55:10 PM","RT @Satpolppbdg: Masih banyak pengunjung kampungan"" yg buang sampah sembarangan di kota Bandung #gps cc @ridwankamil @DiskominfoBdg https:É""",Ya,,k3 (ketertiban; kebersihan; keindahan),buang sampah sembarangan,-,-
6.91E+17,"24 Jan 2016, 09:56:35 PM","RT @Satpolppbdg: Masih banyak pengunjung kampungan"" yg buang sampah sembarangan di kota Bandung #gps cc @ridwankamil @DiskominfoBdg https:É""",Ya,,k3 (ketertiban; kebersihan; keindahan),buang sampah sembarangan,-,-
6.91E+17,"24 Jan 2016, 09:57:09 PM",RT @Satpolppbdg: Patroli hari ini menyisir sktr Pasteur &amp; menemukan pangkalan manusia silver. Masih mau ngasih juga? cc @ridwankamil https:É,,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"24 Jan 2016, 09:59:01 PM","RT @pdkebersihanbdg: Silahkan duduk santai disitu, tp ingat sampahnya simpan kekodok yg ada dipinggir mu #BandungBersih cc: @ridwankamil htÉ",,Ya,bukan keluhan,bukan keluhan,Jalan Gedebage Selatan ,-
6.91E+17,"24 Jan 2016, 09:59:55 PM","RT @ridwankamil: Barudak bandung nu sok mabal sakola, siap2 ditewak @Satpolppbdg . Omat! https://t.co/SnQoSK9sMQ",,Ya,bukan keluhan,bukan keluhan,Jalan Cihampelas,-
6.91E+17,"24 Jan 2016, 10:01:37 PM","Salut, pa Satpol! Haturnuhun ???? RT @Satpolppbdg: byk pengunjung buang sampah sembarangan diBandung #gps @ridwankamil https://t.co/tb3NYilmRX",,Ya,bukan keluhan,bukan keluhan,Jalan Cemara,-
6.91E+17,"24 Jan 2016, 10:11:18 PM",@infobdg @TanpaNam48 @dishub_kotabdg @IWGinting Parkir sama stop kan sama ajah ya (???) Kata video yang beredar itu tuh..,,Ya,bukan keluhan,bukan keluhan,Jalan Cibaduyut Raya,-
6.91E+17,"24 Jan 2016, 10:13:37 PM",RT @Satpolppbdg: Patroli hari ini menyisir sktr Pasteur &amp; menemukan pangkalan manusia silver. Masih mau ngasih juga? cc @ridwankamil https:É,,Ya,bukan keluhan,bukan keluhan,Jalan Mas Kardi ,-
6.91E+17,"24 Jan 2016, 10:16:15 PM","RT @ridwankamil: Barudak bandung nu sok mabal sakola, siap2 ditewak @Satpolppbdg . Omat! https://t.co/SnQoSK9sMQ",,Ya,bukan keluhan,bukan keluhan,Jalan Soekarno Hatta,-
6.91E+17,"24 Jan 2016, 10:27:52 PM",@ridwankamil tolong dibantu yg berjualan pupuk dipemukiman warga pak mengganggu karna bau dan serangga2 yg berasal dari pupuknya,Ya,,bidang lainnya,bidang lainnya,-,-
6.91E+17,"24 Jan 2016, 10:29:19 PM","RT @Satpolppbdg: Masih banyak pengunjung kampungan"" yg buang sampah sembarangan di kota Bandung #gps cc @ridwankamil @DiskominfoBdg https:É""",Ya,,k3 (ketertiban; kebersihan; keindahan),buang sampah sembarangan,-,-
6.91E+17,"24 Jan 2016, 10:29:20 PM","RT @Satpolppbdg: Masih banyak pengunjung kampungan"" yg buang sampah sembarangan di kota Bandung #gps cc @ridwankamil @DiskominfoBdg https:É""",Ya,,k3 (ketertiban; kebersihan; keindahan),buang sampah sembarangan,-,-
6.91E+17,"24 Jan 2016, 10:29:21 PM","RT @Satpolppbdg: Masih banyak pengunjung kampungan"" yg buang sampah sembarangan di kota Bandung #gps cc @ridwankamil @DiskominfoBdg https:É""",Ya,,k3 (ketertiban; kebersihan; keindahan),buang sampah sembarangan,perempatan Kopo ,-
6.91E+17,"24 Jan 2016, 10:31:25 PM","RT @mazNOT: Salut, pa Satpol! Haturnuhun ???? RT @Satpolppbdg: byk pengunjung buang sampah sembarangan diBandung #gps @ridwankamil https://t.É",,Ya,bukan keluhan,bukan keluhan,Kecamatan Gedebage dan Bandung Inten ,-
6.91E+17,"24 Jan 2016, 10:31:26 PM","RT @mazNOT: Salut, pa Satpol! Haturnuhun ???? RT @Satpolppbdg: byk pengunjung buang sampah sembarangan diBandung #gps @ridwankamil https://t.É",,Ya,bukan keluhan,bukan keluhan,Jalan Sejajar SDN Margahayu Raya,-
6.91E+17,"24 Jan 2016, 10:31:28 PM","RT @mazNOT: Salut, pa Satpol! Haturnuhun ???? RT @Satpolppbdg: byk pengunjung buang sampah sembarangan diBandung #gps @ridwankamil https://t.É",,Ya,bukan keluhan,bukan keluhan,Jalan Wastukencana,-
6.91E+17,"24 Jan 2016, 10:32:36 PM","@IWGinting @ridwankamil @PRFMnews @relawan_bdg jangan dikota aja atuh kang,mana?perempatan palasari lampu lalin msh ketutup pohon.",Ya,,perhubungan,lampu lalu lintas,-,-
6.91E+17,"24 Jan 2016, 10:33:10 PM",RT @Satpolppbdg: Patroli hari ini menyisir sktr Pasteur &amp; menemukan pangkalan manusia silver. Masih mau ngasih juga? cc @ridwankamil https:É,,Ya,bukan keluhan,bukan keluhan,Jalan Pagarsih ,-
6.91E+17,"24 Jan 2016, 10:47:36 PM",@mazNOT @ridwankamil @tmc_restabesbdg  : tolong d hari sabtu minggu Bandung dbebaskan dr parkir liar d badan jalan biar lancar tdk macet!!!,Ya,,"perhubungan, perhubungan","parkir sembarangan, kemacetan",-,-
6.91E+17,"24 Jan 2016, 10:52:13 PM",@mazNOT @ridwankamil @tmc_restabesbdg apapun alasannya menggunakan badan jalan utk parkir yg tdk dkhususkan/izin parkir adalah pelanggaran,Ya,,perhubungan,parkir sembarangan,-,-
6.91E+17,"24 Jan 2016, 10:55:25 PM","RT @Satpolppbdg: Masih banyak pengunjung kampungan"" yg buang sampah sembarangan di kota Bandung #gps cc @ridwankamil @DiskominfoBdg https:É""",Ya,,k3 (ketertiban; kebersihan; keindahan),buang sampah sembarangan,-,-
6.91E+17,"24 Jan 2016, 11:21:48 PM",RT @Satpolppbdg: Patroli hari ini menyisir sktr Pasteur &amp; menemukan pangkalan manusia silver. Masih mau ngasih juga? cc @ridwankamil https:É,,Ya,bukan keluhan,bukan keluhan,Jalan Ir. H. Djuanda,-
6.91E+17,"24 Jan 2016, 11:26:40 PM","RT @Satpolppbdg: Masih banyak pengunjung kampungan"" yg buang sampah sembarangan di kota Bandung #gps cc @ridwankamil @DiskominfoBdg https:É""",Ya,,k3 (ketertiban; kebersihan; keindahan),buang sampah sembarangan,-,-
6.91E+17,"25 Jan 2016, 12:13:11 AM",RT @PRFMnews: 09.43 RT @TanpaNam48 @ridwankamil kang masa udh ada tanda S masih parkir sembarangan? (Depan BI)  cc @dishub_kotabdg https://É,Ya,,perhubungan,parkir sembarangan,depan BI ,-
6.91E+17,"25 Jan 2016, 12:41:02 AM",RT @Satpolppbdg: Patroli hari ini menyisir sktr Pasteur &amp; menemukan pangkalan manusia silver. Masih mau ngasih juga? cc @ridwankamil https:É,,Ya,bukan keluhan,bukan keluhan,Jalan Pagarsih ,-
6.91E+17,"25 Jan 2016, 01:15:48 AM","@ridwankamil Kang, saya juga butuh dana buat pertukaran pelajar ke Korea. Proposal sudah masuk pemkot. Mohon bantuannya, Kang.. Nuhun.. :')",,Ya,bukan keluhan,bukan keluhan,pertigaan Jalan A.H. Nasution-Jalan Rumah Sakit Ujung Berung,-
6.91E+17,"25 Jan 2016, 04:14:46 AM","@infobdg @TanpaNam48 @dishub_kotabdg @IWGinting itu rambu S silang dilarang stop, harusnya ditambah rambu P silang dilarang parkir juga",,Ya,bukan keluhan,bukan keluhan,Jalan Pagarsih ,-
6.91E+17,"25 Jan 2016, 04:49:11 AM",RT @infobdg: #suaraBDG via @TanpaNam48: masa udh ada tanda S masih parkir sembarangan? (Depan BI) cc: @dishub_kotabdg @IWGinting https://t.É,Ya,,perhubungan,parkir sembarangan,-,-
6.91E+17,"25 Jan 2016, 04:49:13 AM",RT @PRFMnews: Ented | 13.05  Benarkah untuk disumbangkan kepada anak yatim piatu? cc @Dinsos_BDG @Satpolppbdg https://t.co/twce3oVLp1,,Ya,bukan keluhan,bukan keluhan,sebelah Paskal Hypersquare,-
6.91E+17,"25 Jan 2016, 05:19:16 AM",Bapak @ridwankamil kalo daerah cileunyi mau buang sampah kmn? D rumah meni udah numpuk pak..,Ya,,pengelolaan sampah,sampah menumpuk,-,21-1-2016
6.91E+17,"25 Jan 2016, 05:25:19 AM",@pdkebersihan RT @ketumpret: Bapak @ridwankamil kalo daerah cileunyi mau buang sampah kmn? D rumah meni udah numpuk pak..,Ya,,pengelolaan sampah,sampah menumpuk,-,-
6.91E+17,"25 Jan 2016, 05:49:36 AM",@ridwankamil pak wali  mau Tanya bis sekolah antapani-ledeng apa masih berjalan karena sudah 2 minggu dari mulai msk sekolah belum ada lagi.,Ya,,perhubungan,bis sekolah,-,-
6.91E+17,"25 Jan 2016, 05:56:20 AM","*as personal, sy sepakat dg ini* P'@ridwankamil pas utk Bandung, &amp; masih dibutuhkan di Bdg  https://t.co/ZxQXQawiV4 https://t.co/7FCFK6W5TW",,Ya,bukan keluhan,bukan keluhan,Jalan Putri ,-
6.91E+17,"25 Jan 2016, 05:56:42 AM",RT @PRFMnews: Ented | 13.05  Benarkah untuk disumbangkan kepada anak yatim piatu? cc @Dinsos_BDG @Satpolppbdg https://t.co/twce3oVLp1,,Ya,bukan keluhan,bukan keluhan,Jalan Sriwijaya ,-
6.91E+17,"25 Jan 2016, 05:59:22 AM","RT @mazNOT: *as personal, sy sepakat dg ini* P'@ridwankamil pas utk Bandung, &amp; masih dibutuhkan di Bdg  https://t.co/ZxQXQawiV4 https://t.cÉ",,Ya,bukan keluhan,bukan keluhan,Jalan Wastukencana,-
6.91E+17,"25 Jan 2016, 06:09:58 AM",@ridwankamil @Satpolppbdg pak petugas satpol pp. Coba kalo pagi2 ke gor lodaya. Di situ buat nongkrong anak sekola yg pada bolos,Ya,,pendidikan,bolos sekolah,-,-
6.91E+17,"25 Jan 2016, 06:39:56 AM","RT @mazNOT: *as personal, sy sepakat dg ini* P'@ridwankamil pas utk Bandung, &amp; masih dibutuhkan di Bdg  https://t.co/ZxQXQawiV4 https://t.cÉ",,Ya,bukan keluhan,bukan keluhan,Jalan LL. RE. Martadinata,-
6.91E+17,"25 Jan 2016, 07:17:19 AM","@ridwankamil paakkk, masak polisi bandung pakir di tempat yang dilarang parkir... https://t.co/VCnvozcDP5",Ya,,perhubungan,parkir sembarangan,Jalan Asia Afrika,-
6.91E+17,"25 Jan 2016, 07:21:50 AM","RT @mazNOT: *as personal, sy sepakat dg ini* P'@ridwankamil pas utk Bandung, &amp; masih dibutuhkan di Bdg  https://t.co/ZxQXQawiV4 https://t.cÉ",,Ya,bukan keluhan,bukan keluhan,Jalan Ir. H. Djuanda,-
6.91E+17,"25 Jan 2016, 07:28:50 AM",RT @Satpolppbdg: Patroli hari ini menyisir sktr Pasteur &amp; menemukan pangkalan manusia silver. Masih mau ngasih juga? cc @ridwankamil https:É,,Ya,bukan keluhan,bukan keluhan,Jalan Singaperbangsa,-
6.91E+17,"25 Jan 2016, 07:32:26 AM","@infobandung @dishub_kotabdg dan lampu di ke-2 titik tsb sudah normal kembali sejak 4 hari yg lalu, trmksih u semua pihak cc @ridwankamil",,Ya,bukan keluhan,bukan keluhan,Jalan Katamso,-
6.91E+17,"25 Jan 2016, 07:39:42 AM","Sampurasun pa @ridwankamil saya iman (admin IG @reaksi ) mau laporan, Jl.Pasirluyu udah diÉ https://t.co/OC9SEBkAuM",,Ya,bukan keluhan,bukan keluhan,Jalan Pagarsih ,-
6.91E+17,"25 Jan 2016, 07:43:32 AM",RT @Satpolppbdg: Patroli hari ini menyisir sktr Pasteur &amp; menemukan pangkalan manusia silver. Masih mau ngasih juga? cc @ridwankamil https:É,,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"25 Jan 2016, 07:45:21 AM","RT @mazNOT: *as personal, sy sepakat dg ini* P'@ridwankamil pas utk Bandung, &amp; masih dibutuhkan di Bdg  https://t.co/ZxQXQawiV4 https://t.cÉ",,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"25 Jan 2016, 07:45:32 AM",@ridwankamil di bdg sendiri sdh ada mass transport keliling bandung belum? Biar ga tambah macet. Skrg aja dah parah. Angkot kurang nyaman,Ya,,"perhubungan, perhubungan","kemacetan, angkot",-,-
6.91E+17,"25 Jan 2016, 07:51:36 AM","RT @mazNOT: *as personal, sy sepakat dg ini* P'@ridwankamil pas utk Bandung, &amp; masih dibutuhkan di Bdg  https://t.co/ZxQXQawiV4 https://t.cÉ",,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"25 Jan 2016, 07:52:17 AM",@pdamtirtawening air di jl sudirman udh lama ga ngocor,Ya,,pengelolaan air & sumber daya alam,air tidak mengalir,-,-
6.91E+17,"25 Jan 2016, 07:53:10 AM","RT @mazNOT: *as personal, sy sepakat dg ini* P'@ridwankamil pas utk Bandung, &amp; masih dibutuhkan di Bdg  https://t.co/ZxQXQawiV4 https://t.cÉ",,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"25 Jan 2016, 08:02:03 AM","@ridwankamil waah ini lengkap nih pak, udah parkirnya di trotoar, ada tanda dilarang parkirnya jg. push up 1000x !!! https://t.co/rEgmshek0z",Ya,,perhubungan,parkir sembarangan,-,-
6.91E+17,"25 Jan 2016, 08:06:51 AM",RT @Satpolppbdg: Patroli hari ini menyisir sktr Pasteur &amp; menemukan pangkalan manusia silver. Masih mau ngasih juga? cc @ridwankamil https:É,,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"25 Jan 2016, 08:09:36 AM",RT @Satpolppbdg: Patroli hari ini menyisir sktr Pasteur &amp; menemukan pangkalan manusia silver. Masih mau ngasih juga? cc @ridwankamil https:É,,Ya,bukan keluhan,bukan keluhan,Jalan Ir. H. Djuanda,-
6.91E+17,"25 Jan 2016, 08:16:37 AM",Punten trotoar jl. Jawa (samping Polrestabes) telah beralih fungsi jd tempat parkir R2 #SaveTrotoar cc @IWGinting @Satpolppbdg @ridwankamil,Ya,,perhubungan,parkir sembarangan,Jalan Taman Siswa,-
6.91E+17,"25 Jan 2016, 08:19:10 AM",@ridwankamil @Satpolppbdg @se_bdg @PemkotBandung saya ngasih lem saja kalo gitu.. biar jadi patung beneran..,,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"25 Jan 2016, 08:42:19 AM",https://t.co/1gTFnHrfyU ini aksi masyarakat perkereta apian di perlintasan kosambi yg nuntut keperdulian byk pihak. @ridwankamil @PRFMnews,,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"25 Jan 2016, 08:48:52 AM",@pdamtirtawening @ridwankamil nomer pelanggan 00211700670,,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"25 Jan 2016, 09:04:07 AM","@dbmpkotabdg @relawan_bdg, mau tanya kalau untuk Pengurusan surat biren itu harus kemana?  Terima kasih",,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"25 Jan 2016, 09:06:11 AM",RT @Satpolppbdg: Patroli hari ini menyisir sktr Pasteur &amp; menemukan pangkalan manusia silver. Masih mau ngasih juga? cc @ridwankamil https:É,,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"25 Jan 2016, 09:10:27 AM","Parkir riweuh @jl. Sederhana no 2 dpn labkes prov jabar , itu P coret kan ya? @PRFMnews @ridwankamil @hendrik_ringo https://t.co/8KRqGAAb8n",Ya,,perhubungan,parkir sembarangan,-,-
6.91E+17,"25 Jan 2016, 09:15:41 AM",Pak @ridwankamil @Satpolppbdg cobi ka tempat rental PS3 daerah Turangga sareng Gatsu. Sok se'eur barudak sakola nu Mabal.,Ya,,pendidikan,bolos sekolah,-,-
6.91E+17,"25 Jan 2016, 09:23:18 AM","@ridwankamil @Satpolppbdg sebaiknya komunitas tsb dikelola dgn baik, jgn berkeliaran di jln, diberikan ruang utk berkreasi, pasti bisa",,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"25 Jan 2016, 09:39:41 AM","Lampu PJU klasik di jln wastukencana ada yg roboh.,Apakah dlm hal ini tim @dbmpkotabdg sdh mengetahuinya ?? cc: @ridwankamil",Ya,,infrastruktur,lampu penerangan jalan umum,ujung Ahmad Yani ke Asia Afrika ,-
6.91E+17,"25 Jan 2016, 09:40:58 AM","@RajaNababan1985 @ridwankamil sudah, info dr tim itu bukan tiang lampu PJU tp tiang reklame. di jl LLRE Martadinata tdk ada tiang PJU (1)",,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"25 Jan 2016, 09:43:28 AM",tetapi hari ini masih boleh akan terjadi pada hari esok. @Bandung_Dinkes,,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"25 Jan 2016, 09:53:10 AM","@irawanaspara @jL @PRFMnews @ridwankamil parkir ga bener kalo di biarin , ya you know lah",,Ya,bukan keluhan,bukan keluhan,-,-
6.91E+17,"25 Jan 2016, 10:10:42 AM",Punten pak @ridwankamil itu parkir 2 line gitu jln cicendo jd agak macet. Nuhun cc @dishub_kotabdg https://t.co/N4tnLLD3Xd,Ya,,perhubungan,kemacetan,-,-
6.91E+17,"25 Jan 2016, 10:25:08 AM","Warga mohon dbuatkan tmpt khusus parkir sepeda di taman2/fasilitas umum,skrg cm diikat di phn.Htrnuhun @ridwankamil https://t.co/OdYeRohUwe",Ya,,infrastruktur,sarana parkir,-,-
6.91E+17,"25 Jan 2016, 10:26:08 AM","Kondisi jln dr Junjunan sdh byk yg berlubang lgi pa.,Lubang nya lumayan besar2 pa, sangat berbahaya apalagi itu jalur cepat., @dbmpkotabdg",Ya,,infrastruktur,jalan rusak,-,-
